0.310517	0.296052	0.247849	0.176748	0.177473	0.316212	0.271505	0.309867	0.317526	0.310089	0.000000	0.180182	0.297116	0.176600	0.205655	0.309255	0.300197	0.309440	0.179581	0.317849	0.311237	0.270649	0.316481	0.309768	0.178861	0.270976	0.175748	0.295267	0.298062	0.225622	0.203287	0.271747	0.310199	0.294640	0.316156	0.316999	0.309484	0.316521	0.231462	0.316623	0.316254	0.271485	0.296520	0.243012	0.224481	0.309339	0.317188	0.179114	0.271958	0.297045	0.247229	0.271935	0.180624	0.310537	0.225657	0.316461	0.271948	0.300204	0.298132	0.271845	0.181260	0.295963	0.229703	0.271469	0.227688	0.235848	0.176003	0.310191	0.230412	0.310882	0.309063	0.226332	0.176397	0.309635	0.301476	0.296388	0.298019	0.240688	0.272118	0.179068	0.316740	0.310424	0.317928	0.299651	0.316840	0.298113	0.300997	0.295973	0.270213	0.171098	0.223170	0.296374	0.296807	0.203119	0.223988	0.243327	0.178375	0.201903	0.228187	0.296861	0.177522	0.309448	0.177562	0.297448	0.310728	0.224433	0.303142	0.237989	0.400417	0.370834	0.393055	0.393690	0.391250	0.393842	0.398169	0.399610	
0.307484	0.293415	0.248010	0.178769	0.181359	0.313957	0.268894	0.307288	0.315143	0.307298	0.180182	0.000000	0.294906	0.178665	0.206345	0.306597	0.298147	0.306938	0.182456	0.315451	0.308325	0.268042	0.314139	0.307440	0.179425	0.268195	0.179415	0.293601	0.295713	0.226937	0.205061	0.268856	0.307320	0.293843	0.313885	0.314542	0.306983	0.314077	0.231832	0.314078	0.313736	0.268624	0.294454	0.243574	0.226171	0.306576	0.314612	0.181709	0.269214	0.295061	0.248202	0.269356	0.181642	0.307540	0.227230	0.314207	0.269706	0.298525	0.296005	0.269265	0.183689	0.294312	0.230867	0.268756	0.228702	0.236140	0.177027	0.307646	0.231374	0.308073	0.306381	0.227614	0.179942	0.306822	0.298941	0.294397	0.296253	0.241380	0.268954	0.168660	0.314255	0.307757	0.315635	0.297797	0.314255	0.296323	0.299121	0.293883	0.267418	0.180441	0.224598	0.294353	0.294883	0.204507	0.224965	0.243740	0.181369	0.203344	0.229247	0.294955	0.180491	0.306896	0.181948	0.295804	0.308198	0.225206	0.301195	0.238769	0.400049	0.370665	0.392769	0.393461	0.390970	0.393572	0.397865	0.399274	
0.213659	0.212790	0.267962	0.296578	0.296258	0.210196	0.242312	0.220484	0.212310	0.220688	0.297116	0.294906	0.000000	0.297205	0.283291	0.220041	0.222607	0.220145	0.294885	0.210798	0.214087	0.241853	0.210233	0.221072	0.296172	0.241352	0.297539	0.212040	0.208290	0.283290	0.283199	0.241544	0.220791	0.212515	0.210079	0.211414	0.220523	0.209642	0.280462	0.210872	0.211354	0.240733	0.210860	0.268750	0.284652	0.219852	0.210754	0.297097	0.239814	0.211434	0.268532	0.241794	0.296057	0.214038	0.286106	0.210596	0.240056	0.222312	0.211233	0.240991	0.294247	0.211556	0.282177	0.241431	0.283801	0.273643	0.296880	0.220826	0.281543	0.214163	0.220027	0.285001	0.296561	0.220470	0.220547	0.210624	0.210851	0.273203	0.241864	0.296146	0.210286	0.213966	0.210728	0.221761	0.209968	0.208707	0.222138	0.210346	0.241874	0.296628	0.286410	0.208585	0.210324	0.283553	0.285929	0.268156	0.295345	0.284855	0.284213	0.211179	0.295433	0.220369	0.296627	0.224113	0.221325	0.284278	0.219699	0.273885	0.403687	0.374301	0.396298	0.396980	0.395108	0.397052	0.401465	0.403064	
0.310228	0.296196	0.246882	0.174894	0.173289	0.316206	0.271832	0.309740	0.317244	0.309793	0.176600	0.178665	0.297205	0.000000	0.204130	0.308956	0.299994	0.309433	0.178538	0.317614	0.310469	0.270540	0.316234	0.310050	0.175834	0.271701	0.175149	0.294647	0.297707	0.224873	0.202259	0.272491	0.309948	0.294428	0.316283	0.316881	0.309396	0.316477	0.230266	0.316548	0.315932	0.271727	0.296077	0.242265	0.223961	0.309172	0.317250	0.175452	0.272408	0.297353	0.246968	0.272412	0.177025	0.310028	0.225226	0.316373	0.272617	0.300128	0.297985	0.271757	0.180015	0.295817	0.229083	0.272210	0.226095	0.235645	0.175175	0.309848	0.228808	0.310463	0.309181	0.225419	0.176385	0.309575	0.300963	0.296382	0.297723	0.240292	0.272095	0.177044	0.316635	0.309937	0.317765	0.299648	0.316713	0.298038	0.300710	0.295776	0.270567	0.175626	0.222507	0.295538	0.296377	0.202658	0.222778	0.242651	0.176548	0.201350	0.228063	0.296461	0.176886	0.309413	0.176478	0.297094	0.310683	0.223987	0.302823	0.237007	0.399691	0.370188	0.392275	0.392894	0.390398	0.393041	0.397372	0.398839	
0.293144	0.281822	0.244527	0.204164	0.204666	0.299405	0.255599	0.291571	0.300297	0.291996	0.205655	0.206345	0.283291	0.204130	0.000000	0.291141	0.286118	0.291396	0.206199	0.300781	0.293717	0.253453	0.299555	0.291902	0.205598	0.254100	0.203266	0.281777	0.284161	0.228467	0.194126	0.253977	0.292185	0.281389	0.299444	0.300236	0.291580	0.299612	0.232283	0.299569	0.299084	0.255622	0.282875	0.240428	0.228015	0.291383	0.299965	0.205567	0.254504	0.283352	0.245036	0.254998	0.206300	0.293137	0.228860	0.299493	0.254973	0.285697	0.283785	0.254011	0.205159	0.281936	0.231508	0.254359	0.229525	0.235049	0.204628	0.292429	0.231784	0.293398	0.290935	0.229117	0.204579	0.291451	0.286422	0.282381	0.283132	0.239592	0.254445	0.205332	0.299916	0.292950	0.300901	0.285032	0.299402	0.284044	0.286027	0.282672	0.253680	0.205418	0.226823	0.282418	0.282910	0.198643	0.227589	0.241486	0.204429	0.198742	0.230548	0.282779	0.204279	0.291512	0.205091	0.282933	0.292598	0.227539	0.287779	0.237829	0.392183	0.363442	0.384842	0.385418	0.383071	0.385613	0.389872	0.391321	
0.190407	0.220704	0.266988	0.309082	0.308610	0.201914	0.229486	0.157365	0.202224	0.157943	0.309255	0.306597	0.220041	0.308956	0.291141	0.000000	0.207639	0.155051	0.306264	0.201220	0.190326	0.229828	0.201670	0.159693	0.308954	0.228684	0.309596	0.221593	0.219619	0.291542	0.292046	0.228757	0.158670	0.222488	0.201421	0.202107	0.157650	0.201224	0.286897	0.201013	0.201707	0.228661	0.220828	0.270079	0.293052	0.158503	0.202419	0.308417	0.227790	0.218955	0.269007	0.229664	0.308134	0.190580	0.294313	0.201208	0.228230	0.205809	0.219033	0.228379	0.305924	0.221243	0.289641	0.229302	0.290708	0.278073	0.308786	0.158959	0.287328	0.189933	0.158464	0.292361	0.308770	0.158039	0.205788	0.220039	0.219616	0.274770	0.229120	0.307801	0.201028	0.190091	0.201470	0.205748	0.201160	0.219042	0.206211	0.221009	0.229620	0.308649	0.294719	0.221162	0.220362	0.292593	0.294216	0.269364	0.307342	0.294010	0.290115	0.220598	0.308155	0.158424	0.308330	0.209848	0.158658	0.292321	0.202870	0.278361	0.388199	0.358920	0.380750	0.381373	0.379554	0.381612	0.386116	0.387506	
0.199940	0.223746	0.258846	0.299582	0.300267	0.209090	0.239913	0.207533	0.209296	0.207687	0.300197	0.298147	0.222607	0.299994	0.286118	0.207639	0.000000	0.207282	0.297628	0.208209	0.199656	0.239514	0.208650	0.208459	0.300254	0.238944	0.300072	0.224141	0.222768	0.283215	0.286025	0.239048	0.208497	0.224348	0.208206	0.208820	0.207994	0.208241	0.278937	0.207499	0.208833	0.239129	0.222768	0.261251	0.284092	0.206976	0.209819	0.299025	0.238234	0.221922	0.260811	0.239654	0.299255	0.199285	0.285306	0.208321	0.238277	0.193913	0.221505	0.238323	0.298069	0.222951	0.281986	0.239174	0.282220	0.269394	0.299528	0.208368	0.279100	0.199951	0.207407	0.284583	0.299507	0.207594	0.192443	0.222835	0.221765	0.266451	0.239866	0.299447	0.208288	0.199384	0.208515	0.194457	0.208355	0.222236	0.195368	0.222772	0.239116	0.299428	0.285506	0.223994	0.222396	0.286539	0.284898	0.261441	0.298950	0.287545	0.282196	0.222654	0.299075	0.207466	0.299344	0.199087	0.208956	0.283417	0.192386	0.270638	0.399659	0.370082	0.392343	0.393001	0.391120	0.393143	0.397464	0.398946	
0.190402	0.220394	0.267385	0.309369	0.308945	0.201427	0.229790	0.157735	0.202504	0.158033	0.309440	0.306938	0.220145	0.309433	0.291396	0.155051	0.207282	0.000000	0.306631	0.201751	0.190269	0.230152	0.201474	0.158939	0.309088	0.228917	0.309908	0.221793	0.219589	0.291351	0.292409	0.228819	0.159101	0.222600	0.201598	0.202183	0.156788	0.202048	0.287042	0.200953	0.202027	0.228916	0.220739	0.270134	0.293264	0.158170	0.202118	0.308743	0.227588	0.219272	0.268796	0.230303	0.308251	0.190316	0.294202	0.201230	0.228113	0.205531	0.218953	0.228457	0.306275	0.221237	0.289650	0.229141	0.290840	0.277661	0.309240	0.159115	0.287544	0.190154	0.158423	0.292465	0.308995	0.157684	0.205904	0.220162	0.219864	0.274658	0.229658	0.308259	0.201446	0.190015	0.201048	0.205646	0.201143	0.219221	0.206317	0.221510	0.229776	0.308887	0.294610	0.221565	0.220137	0.292886	0.294047	0.269408	0.307759	0.294209	0.290295	0.220692	0.308367	0.157567	0.308459	0.209952	0.159895	0.292310	0.202476	0.278437	0.388653	0.359305	0.381088	0.381785	0.380001	0.381994	0.386544	0.388111	
0.307355	0.293216	0.247791	0.177877	0.181475	0.313847	0.268073	0.306850	0.314684	0.307078	0.179581	0.182456	0.294885	0.178538	0.206199	0.306264	0.297628	0.306631	0.000000	0.314774	0.307969	0.267195	0.313599	0.307058	0.181686	0.268165	0.177730	0.292970	0.295836	0.226886	0.204702	0.269047	0.307125	0.292472	0.313624	0.314297	0.306646	0.313708	0.232254	0.313652	0.313369	0.268898	0.294325	0.242897	0.225931	0.306481	0.314490	0.181041	0.268913	0.294798	0.247351	0.268674	0.180364	0.307660	0.226725	0.313789	0.269194	0.297838	0.295228	0.268608	0.183535	0.294170	0.231294	0.268473	0.228884	0.236245	0.177170	0.306963	0.230928	0.307801	0.306084	0.227670	0.179866	0.306589	0.298229	0.293588	0.295274	0.240363	0.268667	0.180139	0.314157	0.307493	0.315172	0.296826	0.313749	0.295747	0.298367	0.293672	0.267568	0.181249	0.223906	0.293934	0.294019	0.204159	0.225219	0.243254	0.176814	0.202630	0.229924	0.293505	0.180418	0.306635	0.179381	0.294798	0.307623	0.225595	0.300672	0.238787	0.400108	0.370534	0.392593	0.393259	0.390712	0.393401	0.397741	0.399164	
0.192659	0.212009	0.273004	0.317459	0.317599	0.171288	0.243470	0.201611	0.154114	0.201540	0.317849	0.315451	0.210798	0.317614	0.300781	0.201220	0.208209	0.201751	0.314774	0.000000	0.192546	0.243189	0.174681	0.201803	0.317647	0.241917	0.318025	0.211726	0.209725	0.298290	0.301667	0.242301	0.201956	0.213543	0.172112	0.157037	0.201790	0.173091	0.293751	0.174003	0.175323	0.242149	0.211468	0.276069	0.300258	0.201042	0.162199	0.317111	0.241284	0.210140	0.275173	0.243375	0.316346	0.192797	0.301151	0.174077	0.241324	0.207572	0.209650	0.241674	0.314641	0.212416	0.296712	0.242467	0.297752	0.284823	0.317373	0.202324	0.294301	0.192668	0.201439	0.300037	0.317232	0.201725	0.207483	0.210106	0.210483	0.281038	0.243007	0.316796	0.173904	0.192533	0.156295	0.207335	0.170661	0.209421	0.208641	0.211563	0.242945	0.317114	0.302124	0.212346	0.211518	0.301878	0.301046	0.275350	0.316053	0.303400	0.297039	0.211605	0.316693	0.201597	0.316864	0.211714	0.202814	0.299889	0.204764	0.285184	0.405402	0.376020	0.398194	0.398778	0.396948	0.398939	0.403391	0.404854	
0.171836	0.215139	0.264583	0.310873	0.310398	0.192949	0.233086	0.190455	0.193640	0.190482	0.311237	0.308325	0.214087	0.310469	0.293717	0.190326	0.199656	0.190269	0.307969	0.192546	0.000000	0.232788	0.193105	0.190904	0.310697	0.231824	0.311457	0.216252	0.213913	0.291609	0.293988	0.232316	0.190813	0.216577	0.193039	0.193310	0.190725	0.192789	0.286136	0.192530	0.192999	0.231897	0.214515	0.268017	0.292900	0.189809	0.193906	0.310453	0.231147	0.213445	0.266696	0.233015	0.309827	0.173625	0.294532	0.192843	0.230840	0.197884	0.212949	0.231385	0.307798	0.215174	0.289204	0.231880	0.290521	0.276424	0.310847	0.191186	0.286756	0.159636	0.190305	0.292332	0.310701	0.190491	0.197663	0.214595	0.214445	0.273053	0.232350	0.309788	0.192937	0.172328	0.192175	0.197865	0.192372	0.212594	0.198586	0.214909	0.232614	0.310425	0.294859	0.215862	0.213991	0.294653	0.294204	0.267185	0.309226	0.296205	0.290110	0.214797	0.309871	0.190350	0.310292	0.202705	0.191525	0.292334	0.194990	0.276824	0.396282	0.366871	0.388850	0.389601	0.387730	0.389706	0.394184	0.395690	
0.232695	0.239920	0.262092	0.270743	0.269702	0.242444	0.186980	0.229431	0.243627	0.230049	0.270649	0.268042	0.241853	0.270540	0.253453	0.229828	0.239514	0.230152	0.267195	0.243189	0.232788	0.000000	0.242581	0.230609	0.269858	0.185571	0.271221	0.242672	0.242403	0.270515	0.253801	0.186069	0.230631	0.242326	0.242622	0.243089	0.229978	0.242229	0.269024	0.242289	0.242529	0.185483	0.241963	0.261732	0.271435	0.229492	0.243385	0.269876	0.183997	0.240894	0.262180	0.184876	0.269189	0.232659	0.272112	0.242193	0.182273	0.238594	0.242613	0.186005	0.267620	0.242998	0.270147	0.186572	0.270778	0.263535	0.270343	0.230842	0.269931	0.232695	0.229731	0.271232	0.270242	0.229890	0.239115	0.242484	0.241875	0.264814	0.186368	0.269383	0.242114	0.232662	0.243466	0.237363	0.242199	0.243024	0.239469	0.243346	0.187551	0.270093	0.271246	0.241786	0.243030	0.253815	0.271260	0.260740	0.268449	0.256207	0.270695	0.243202	0.270102	0.229841	0.269496	0.240656	0.230981	0.270570	0.238343	0.266325	0.392311	0.362620	0.384812	0.385531	0.383218	0.385636	0.390174	0.391584	
0.193098	0.211180	0.272082	0.316254	0.316220	0.175061	0.242253	0.201881	0.174404	0.202193	0.316481	0.314139	0.210233	0.316234	0.299555	0.201670	0.208650	0.201474	0.313599	0.174681	0.193105	0.242581	0.000000	0.202709	0.316037	0.241098	0.316804	0.212210	0.209052	0.296736	0.300103	0.242109	0.202282	0.213523	0.174023	0.174715	0.201744	0.174962	0.292692	0.171108	0.174445	0.241751	0.211133	0.275608	0.298793	0.201298	0.175305	0.315847	0.240572	0.209529	0.273650	0.242634	0.314986	0.193585	0.300530	0.173548	0.240703	0.206997	0.208909	0.240820	0.313519	0.210887	0.295249	0.242024	0.296263	0.283528	0.316131	0.202487	0.292947	0.193044	0.202236	0.298605	0.315852	0.201850	0.207073	0.209928	0.210165	0.279316	0.242514	0.315280	0.151376	0.192608	0.174536	0.207210	0.173864	0.209065	0.207639	0.211063	0.242141	0.315815	0.300672	0.213238	0.210206	0.300517	0.299854	0.274049	0.314908	0.302356	0.296309	0.210773	0.315499	0.201699	0.315840	0.211358	0.203104	0.298367	0.204312	0.282881	0.404902	0.375522	0.397816	0.398441	0.396608	0.398674	0.402822	0.404241	
0.191392	0.221199	0.268349	0.309809	0.309418	0.202220	0.230621	0.154385	0.203245	0.155562	0.309768	0.307440	0.221072	0.310050	0.291902	0.159693	0.208459	0.158939	0.307058	0.201803	0.190904	0.230609	0.202709	0.000000	0.309487	0.229771	0.310309	0.223033	0.220180	0.292084	0.293268	0.229624	0.153796	0.223362	0.202378	0.202726	0.158894	0.202503	0.287317	0.202094	0.202268	0.229182	0.221906	0.270831	0.293796	0.154646	0.203009	0.309313	0.228360	0.219835	0.269579	0.230628	0.308637	0.191061	0.294690	0.201649	0.228596	0.206501	0.219548	0.228994	0.306502	0.222074	0.290328	0.229738	0.291272	0.278814	0.309815	0.157723	0.287811	0.191279	0.155633	0.293291	0.309292	0.154796	0.206742	0.220972	0.220807	0.275372	0.229963	0.308843	0.201987	0.190948	0.202010	0.206745	0.201816	0.220115	0.206883	0.222181	0.230352	0.309553	0.295401	0.222233	0.221074	0.293416	0.294744	0.270168	0.308232	0.295068	0.290875	0.221697	0.309208	0.155596	0.309139	0.210473	0.156273	0.293311	0.203409	0.279120	0.388804	0.359767	0.381269	0.381934	0.380078	0.382145	0.386756	0.388214	
